iters cors rmsds mean_rmsd id status
31 1000 -0.274725274725275 6.611 4.91666666666667 2MNC FALSE
32 2000 -0.0769230769230769 5.093 4.91666666666667 2MNC FALSE
33 3000 0.010989010989011 3.046 2.713 2MNC FALSE
34 4000 -0.120879120879121 5.093 4.91666666666667 2MNC FALSE
35 5000 -0.230769230769231 5.093 4.91666666666667 2MNC FALSE
36 6000 -0.164835164835165 5.093 4.76766666666667 2MNC FALSE
37 7000 -0.0989010989010989 5.093 2.713 2MNC FALSE
38 8000 -0.186813186813187 5.093 4.91666666666667 2MNC FALSE
39 9000 -0.243097632848325 5.093 4.91666666666667 2MNC FALSE
40 10000 -0.274725274725275 5.093 4.91666666666667 2MNC FALSE
41 1000 0.542857142857143 3.122 2.403 2N6T FALSE
42 2000 0.428571428571429 3.122 1.55033333333333 2N6T FALSE
43 3000 0.542857142857143 3.122 1.55033333333333 2N6T FALSE
44 4000 0.504761904761905 3.122 1.55033333333333 2N6T FALSE
45 5000 0.752380952380952 3.122 1.55033333333333 2N6T FALSE
46 6000 0.733333333333333 3.122 1.55033333333333 2N6T FALSE
47 7000 0.580952380952381 0 1.55033333333333 2N6T TRUE
48 8000 0.6 0 1.55033333333333 2N6T TRUE
49 9000 0.6 0 1.55033333333333 2N6T TRUE
50 10000 0.561904761904762 3.122 1.55033333333333 2N6T FALSE
51 1000 0.752380952380952 0 1.87366666666667 2M5U TRUE
52 2000 0.561904761904762 4.358 1.66833333333333 2M5U FALSE
53 3000 0.561904761904762 4.358 1.87366666666667 2M5U FALSE
54 4000 0.542857142857143 4.358 2.49133333333333 2M5U FALSE
55 5000 0.523809523809524 3.116 2.49133333333333 2M5U FALSE
56 6000 0.561904761904762 3.116 2.49133333333333 2M5U FALSE
57 7000 0.561904761904762 4.358 2.707 2M5U FALSE
58 8000 0.504761904761905 4.358 2.707 2M5U FALSE
59 9000 0.542857142857143 4.358 2.49133333333333 2M5U FALSE
60 10000 0.561904761904762 4.358 2.707 2M5U FALSE
61 1000 0.466666666666667 3.024 2.42033333333333 2MXL FALSE
62 2000 0.561904761904762 0 2.70066666666667 2MXL TRUE
63 3000 0.619047619047619 0 2.42033333333333 2MXL TRUE
64 4000 0.619047619047619 3.024 2.42033333333333 2MXL FALSE
65 5000 0.580952380952381 3.024 2.95433333333333 2MXL FALSE
66 6000 0.542857142857143 0 2.95433333333333 2MXL TRUE
67 7000 0.504761904761905 0 2.70066666666667 2MXL TRUE
68 8000 0.447619047619048 3.024 2.95433333333333 2MXL FALSE
69 9000 0.447619047619048 3.024 3.606 2MXL FALSE
70 10000 0.561904761904762 3.024 2.42033333333333 2MXL FALSE
71 1000 0.619047619047619 2.836 3.819 2N6W TRUE
72 2000 0.542857142857143 2.836 7.616 2N6W TRUE
73 3000 0.523809523809524 2.836 5.98633333333333 2N6W TRUE
74 4000 0.523809523809524 2.836 7.616 2N6W TRUE
75 5000 0.6 2.836 7.616 2N6W TRUE
76 6000 0.6 2.836 7.616 2N6W TRUE
77 7000 0.561904761904762 2.836 5.98633333333333 2N6W TRUE
78 8000 0.580952380952381 2.836 5.98633333333333 2N6W TRUE
79 9000 0.542857142857143 2.836 7.616 2N6W TRUE
80 10000 0.542857142857143 2.836 5.98633333333333 2N6W TRUE
81 1000 0.56043956043956 5.094 2.84633333333333 2NCI FALSE
82 2000 0.494505494505495 2.478 1.719 2NCI TRUE
83 3000 0.450549450549451 5.094 2.84633333333333 2NCI FALSE
84 4000 0.494505494505495 5.094 2.84633333333333 2NCI FALSE
85 5000 0.494505494505495 2.478 2.84633333333333 2NCI TRUE
86 6000 0.538461538461538 2.478 2.84633333333333 2NCI TRUE
87 7000 0.538461538461538 0.967 2.02033333333333 2NCI TRUE
88 8000 0.516483516483517 2.478 1.14833333333333 2NCI TRUE
89 9000 0.538461538461538 2.478 2.84633333333333 2NCI TRUE
90 10000 0.472527472527473 2.478 2.84633333333333 2NCI TRUE
91 1000 0.333333333333333 5 3.973 1UUU FALSE
92 2000 0.352380952380952 0 1.5 1UUU TRUE
93 3000 0.371428571428571 0 2.72366666666667 1UUU TRUE
94 4000 0.352380952380952 5 2.084 1UUU FALSE
95 5000 0.371428571428571 0 2.72366666666667 1UUU TRUE
96 6000 0.352380952380952 0 2.70833333333333 1UUU TRUE
97 7000 0.40952380952381 0 1.459 1UUU TRUE
98 8000 0.371428571428571 0 0.662 1UUU TRUE
99 9000 0.352380952380952 0 2.72366666666667 1UUU TRUE
100 10000 0.314285714285714 0 3.973 1UUU TRUE
101 1000 0.40952380952381 0.96 0.932666666666667 2JWV TRUE
102 2000 0.428571428571429 0 3.69066666666667 2JWV TRUE
103 3000 0.390476190476191 0 3.69066666666667 2JWV TRUE
104 4000 0.371428571428571 0.96 3.69066666666667 2JWV TRUE
105 5000 0.352380952380952 0.96 3.69066666666667 2JWV TRUE
106 6000 0.428571428571429 0.96 3.69066666666667 2JWV TRUE
107 7000 0.295238095238095 0 3.69066666666667 2JWV TRUE
108 8000 0.352380952380952 0 3.69066666666667 2JWV TRUE
109 9000 0.390476190476191 0.96 3.69066666666667 2JWV TRUE
110 10000 0.40952380952381 0 3.69066666666667 2JWV TRUE
111 1000 0.657142857142857 0 2.377 2M12 TRUE
112 2000 0.40952380952381 0 2.377 2M12 TRUE
113 3000 0.6 0.999 2.23433333333333 2M12 TRUE
114 4000 0.561904761904762 0 2.23433333333333 2M12 TRUE
115 5000 0.504761904761905 0 2.23433333333333 2M12 TRUE
116 6000 0.504761904761905 0 1.99833333333333 2M12 TRUE
117 7000 0.619047619047619 0 0.808666666666667 2M12 TRUE
118 8000 0.695238095238095 0 0.808666666666667 2M12 TRUE
119 9000 0.676190476190476 0 0.808666666666667 2M12 TRUE
120 10000 0.561904761904762 0 0.808666666666667 2M12 TRUE
121 1000 0.345454545454545 11.519 5.13766666666667 2M8K FALSE
122 2000 0.345454545454545 2.566 8.10233333333333 2M8K TRUE
123 3000 0.381818181818182 2.566 8.10233333333333 2M8K TRUE
124 4000 0.418181818181818 2.566 5.13766666666667 2M8K TRUE
125 5000 0.381818181818182 2.566 5.13766666666667 2M8K TRUE
126 6000 0.418181818181818 2.566 5.13766666666667 2M8K TRUE
127 7000 0.345454545454545 2.566 7.893 2M8K TRUE
128 8000 0.309090909090909 2.566 7.893 2M8K TRUE
129 9000 0.381818181818182 2.566 5.13766666666667 2M8K TRUE
130 10000 0.309090909090909 2.566 8.10233333333333 2M8K TRUE
131 1000 0.676190476190476 1.535 2.371 2N2O TRUE
132 2000 0.771428571428572 1.23 1.64066666666667 2N2O TRUE
133 3000 0.523809523809524 4.348 2.81966666666667 2N2O FALSE
134 4000 0.523809523809524 4.348 2.371 2N2O FALSE
135 5000 0.561904761904762 4.348 2.57833333333333 2N2O FALSE
136 6000 0.638095238095238 1.23 2.371 2N2O TRUE
137 7000 0.733333333333333 0 1.85933333333333 2N2O TRUE
138 8000 0.619047619047619 4.348 3.13166666666667 2N2O FALSE
139 9000 0.580952380952381 1.23 3.13166666666667 2N2O TRUE
140 10000 0.561904761904762 3.817 2.72166666666667 2N2O FALSE
141 1000 0.466666666666667 6.883 2.90866666666667 2N6X FALSE
142 2000 0.542857142857143 1.843 2.90866666666667 2N6X TRUE
143 3000 0.485714285714286 6.883 5.595 2N6X FALSE
144 4000 0.447619047619048 6.883 5.595 2N6X FALSE
145 5000 0.466666666666667 6.883 5.595 2N6X FALSE
146 6000 0.428571428571429 6.883 6.20933333333333 2N6X FALSE
147 7000 0.428571428571429 6.883 6.20933333333333 2N6X FALSE
148 8000 0.466666666666667 6.883 6.20933333333333 2N6X FALSE
149 9000 0.485714285714286 6.883 6.20933333333333 2N6X FALSE
150 10000 0.466666666666667 6.883 6.20933333333333 2N6X FALSE
151 1000 0.352380952380952 0.834 1.656 2QH2 TRUE
152 2000 0.314285714285714 4.914 3.294 2QH2 FALSE
153 3000 0.40952380952381 4.134 3.294 2QH2 FALSE
154 4000 0.523809523809524 0.834 3.294 2QH2 TRUE
155 5000 0.390476190476191 4.134 3.294 2QH2 FALSE
156 6000 0.371428571428571 4.134 3.294 2QH2 FALSE
157 7000 0.504761904761905 4.134 3.294 2QH2 FALSE
158 8000 0.485714285714286 0.834 3.294 2QH2 TRUE
159 9000 0.466666666666667 0.834 3.294 2QH2 TRUE
160 10000 0.333333333333333 4.134 3.294 2QH2 FALSE
161 1000 -0.104761904761905 1.951 9.154 5A17 TRUE
162 2000 0.0857142857142857 1.951 5.235 5A17 TRUE
163 3000 0.00952380952380952 1.951 8.49633333333333 5A17 TRUE
164 4000 0.0857142857142857 1.951 9.46233333333333 5A17 TRUE
165 5000 -0.0666666666666667 13.754 9.154 5A17 FALSE
166 6000 0.180952380952381 1.951 9.154 5A17 TRUE
167 7000 -0.0666666666666667 1.951 5.61033333333333 5A17 TRUE
168 8000 -0.0285714285714286 1.951 8.49633333333333 5A17 TRUE
169 9000 -0.123809523809524 1.951 8.83433333333333 5A17 TRUE
170 10000 -0.0857142857142857 1.951 8.83433333333333 5A17 TRUE
171 1000 0.752380952380952 0 1.81333333333333 1XHP TRUE
172 2000 0.6 0 2.031 1XHP TRUE
173 3000 0.619047619047619 0 2.031 1XHP TRUE
174 4000 0.657142857142857 0 0.917666666666667 1XHP TRUE
175 5000 0.485714285714286 0 2.22266666666667 1XHP TRUE
176 6000 0.6 0 2.22266666666667 1XHP TRUE
177 7000 0.676190476190476 0 2.22266666666667 1XHP TRUE
178 8000 0.676190476190476 0 2.22266666666667 1XHP TRUE
179 9000 0.6 0 2.22266666666667 1XHP TRUE
180 10000 0.657142857142857 0 2.22266666666667 1XHP TRUE
181 1000 0.123809523809524 0 3.33566666666667 2K66 TRUE
182 2000 0.352380952380952 0 0.670333333333333 2K66 TRUE
183 3000 0.219047619047619 0.679 0.670333333333333 2K66 TRUE
184 4000 0.333333333333333 0.679 0.670333333333333 2K66 TRUE
185 5000 0.219047619047619 0.679 3.33566666666667 2K66 TRUE
186 6000 0.257142857142857 0.679 3.33566666666667 2K66 TRUE
187 7000 0.352380952380952 0 0.670333333333333 2K66 TRUE
188 8000 0.314285714285714 0.679 3.33566666666667 2K66 TRUE
189 9000 0.219047619047619 0.679 0.670333333333333 2K66 TRUE
190 10000 0.2 0.679 0.670333333333333 2K66 TRUE
191 1000 0.120879120879121 0 4.002 2LQZ TRUE
192 2000 -0.010989010989011 0 0.866666666666667 2LQZ TRUE
193 3000 0.120879120879121 1.611 0.866666666666667 2LQZ TRUE
194 4000 0.186813186813187 1.611 0.866666666666667 2LQZ TRUE
195 5000 0.032967032967033 0 3.79466666666667 2LQZ TRUE
196 6000 0.186813186813187 10.395 4.002 2LQZ FALSE
197 7000 0.142857142857143 1.611 0.866666666666667 2LQZ TRUE
198 8000 0.120879120879121 0 3.004 2LQZ TRUE
199 9000 0.296703296703297 0 2.15166666666667 2LQZ TRUE
200 10000 0.252747252747253 0 3.21133333333333 2LQZ TRUE
201 1000 0.485714285714286 1.335 1.27366666666667 2M21 TRUE
202 2000 0.561904761904762 1.335 1.27366666666667 2M21 TRUE
203 3000 0.466666666666667 1.335 1.27366666666667 2M21 TRUE
204 4000 0.504761904761905 1.335 1.27366666666667 2M21 TRUE
205 5000 0.523809523809524 1.335 0.717666666666667 2M21 TRUE
206 6000 0.580952380952381 1.335 1.27366666666667 2M21 TRUE
207 7000 0.523809523809524 1.335 1.27366666666667 2M21 TRUE
208 8000 0.485714285714286 1.335 1.27366666666667 2M21 TRUE
209 9000 0.542857142857143 1.335 1.27366666666667 2M21 TRUE
210 10000 0.542857142857143 1.335 0.717666666666667 2M21 TRUE
211 1000 0.238095238095238 8.981 3.745 2MEQ FALSE
212 2000 0.219047619047619 8.981 5.789 2MEQ FALSE
213 3000 0.314285714285714 1.47 4.40433333333333 2MEQ TRUE
214 4000 0.352380952380952 1.47 1.672 2MEQ TRUE
215 5000 0.333333333333333 1.47 1.672 2MEQ TRUE
216 6000 0.257142857142857 2.762 4.40433333333333 2MEQ TRUE
217 7000 0.295238095238095 2.762 1.672 2MEQ TRUE
218 8000 0.295238095238095 1.47 1.672 2MEQ TRUE
219 9000 0.371428571428571 1.47 1.672 2MEQ TRUE
220 10000 0.276190476190476 2.762 1.672 2MEQ TRUE
221 1000 0.352380952380952 5.871 2.64033333333333 2N2P FALSE
222 2000 0.485714285714286 5.871 2.64033333333333 2N2P FALSE
223 3000 0.523809523809524 5.871 2.64033333333333 2N2P FALSE
224 4000 0.466666666666667 5.871 2.92766666666667 2N2P FALSE
225 5000 0.485714285714286 0 2.64033333333333 2N2P TRUE
226 6000 0.504761904761905 5.871 2.64033333333333 2N2P FALSE
227 7000 0.561904761904762 5.871 2.64033333333333 2N2P FALSE
228 8000 0.542857142857143 5.871 2.64033333333333 2N2P FALSE
229 9000 0.523809523809524 5.871 2.64033333333333 2N2P FALSE
230 10000 0.523809523809524 0 2.64033333333333 2N2P TRUE
231 1000 0.333333333333333 1.447 2.169 2N7X TRUE
232 2000 0.390476190476191 1.447 2.169 2N7X TRUE
233 3000 0.229667700705286 2.169 2.169 2N7X TRUE
234 4000 0.278859045187269 2.169 2.169 2N7X TRUE
235 5000 0.317322361764824 2.169 2.169 2N7X TRUE
236 6000 0.298090703476046 2.169 2.169 2N7X TRUE
237 7000 0.259627386898492 2.169 2.169 2N7X TRUE
238 8000 0.231908414260979 1.447 2.169 2N7X TRUE
239 9000 0.238095238095238 1.447 2.90933333333333 2N7X TRUE
240 10000 0.363640526116703 1.447 2.169 2N7X TRUE
241 1000 -0.0857142857142857 7.194 6.314 2QH4 FALSE
242 2000 0.123809523809524 7.194 5.447 2QH4 FALSE
243 3000 0.00952380952380952 7.194 3.70933333333333 2QH4 FALSE
244 4000 0.0285714285714286 7.194 3.70933333333333 2QH4 FALSE
245 5000 0.00952380952380952 7.194 3.96866666666667 2QH4 FALSE
246 6000 0.0285714285714286 7.194 4.79333333333333 2QH4 FALSE
247 7000 0.123809523809524 7.194 3.70933333333333 2QH4 FALSE
248 8000 0.0857142857142857 7.194 3.96866666666667 2QH4 FALSE
249 9000 0.142857142857143 7.194 5.66733333333333 2QH4 FALSE
250 10000 0.142857142857143 7.194 3.96866666666667 2QH4 FALSE
251 1000 0.0285714285714286 11.953 5.92266666666667 5A18 FALSE
252 2000 -0.161904761904762 0 8.97633333333333 5A18 TRUE
253 3000 -0.0857142857142857 1.989 5.305 5A18 TRUE
254 4000 -0.0476190476190476 11.953 4.64733333333333 5A18 FALSE
255 5000 -0.142857142857143 1.989 4.99733333333333 5A18 TRUE
256 6000 -0.0476190476190476 13.926 9.63933333333333 5A18 FALSE
257 7000 -0.00952380952380952 13.926 8.29266666666667 5A18 FALSE
258 8000 -0.00952380952380952 13.926 5.305 5A18 FALSE
259 9000 -0.0857142857142857 0 8.97633333333333 5A18 TRUE
260 10000 -0.0857142857142857 0 5.305 5A18 TRUE
261 1000 0.466666666666667 1.428 2.63233333333333 2M22 TRUE
262 2000 0.580952380952381 1.428 0.721333333333333 2M22 TRUE
263 3000 0.390476190476191 1.428 0.721333333333333 2M22 TRUE
264 4000 0.485714285714286 1.428 0.721333333333333 2M22 TRUE
265 5000 0.447619047619048 1.428 0.721333333333333 2M22 TRUE
266 6000 0.542857142857143 1.428 0.721333333333333 2M22 TRUE
267 7000 0.40952380952381 1.428 0.721333333333333 2M22 TRUE
268 8000 0.561904761904762 1.428 0.721333333333333 2M22 TRUE
269 9000 0.352380952380952 1.428 1.673 2M22 TRUE
270 10000 0.447619047619048 1.428 0.721333333333333 2M22 TRUE
271 1000 0.2 4.878 4.34366666666667 2MFD FALSE
272 2000 0.580952380952381 0.622 0.570666666666667 2MFD TRUE
273 3000 0.523809523809524 1.09 1.83966666666667 2MFD TRUE
274 4000 0.428571428571429 0.622 3.82833333333333 2MFD TRUE
275 5000 0.428571428571429 0.622 2.556 2MFD TRUE
276 6000 0.390476190476191 4.878 2.556 2MFD FALSE
277 7000 0.314285714285714 4.878 2.556 2MFD FALSE
278 8000 0.352380952380952 4.878 2.556 2MFD FALSE
279 9000 0.504761904761905 4.878 2.34866666666667 2MFD FALSE
280 10000 0.523809523809524 4.878 2.34866666666667 2MFD FALSE
281 1000 0.676190476190476 0 2.15533333333333 2N4L TRUE
282 2000 0.695238095238095 0 2.48733333333333 2N4L TRUE
283 3000 0.714285714285714 0 2.15533333333333 2N4L TRUE
284 4000 0.695238095238095 0 2.15533333333333 2N4L TRUE
285 5000 0.676190476190476 0 2.15533333333333 2N4L TRUE
286 6000 0.714285714285714 0 2.48733333333333 2N4L TRUE
287 7000 0.752380952380952 0 2.48733333333333 2N4L TRUE
288 8000 0.771428571428572 0 2.48733333333333 2N4L TRUE
289 9000 0.676190476190476 0 2.48733333333333 2N4L TRUE
290 10000 0.676190476190476 0 2.48733333333333 2N4L TRUE
291 1000 0.538461538461538 0 1.50233333333333 5KQE TRUE
292 2000 0.512820512820513 1.827 1.50233333333333 5KQE TRUE
293 3000 0.615384615384615 0 1.50233333333333 5KQE TRUE
294 4000 0.615384615384615 2.68 1.22366666666667 5KQE TRUE
295 5000 0.512820512820513 1.827 1.50233333333333 5KQE TRUE
296 6000 0.564102564102564 1.827 1.50233333333333 5KQE TRUE
297 7000 0.538461538461538 1.827 1.50233333333333 5KQE TRUE
298 8000 0.512820512820513 2.68 1.50233333333333 5KQE TRUE
299 9000 0.384615384615385 2.68 1.50233333333333 5KQE TRUE
300 10000 0.435897435897436 1.827 1.50233333333333 5KQE TRUE
301 1000 0.447619047619048 0.702 0.957333333333333 1KKA TRUE
302 2000 0.542857142857143 0 0.957333333333333 1KKA TRUE
303 3000 0.371428571428571 0.702 0.957333333333333 1KKA TRUE
304 4000 0.352380952380952 0 1.86133333333333 1KKA TRUE
305 5000 0.40952380952381 0.702 0.957333333333333 1KKA TRUE
306 6000 0.390476190476191 0 1.5 1KKA TRUE
307 7000 0.428571428571429 0 0.957333333333333 1KKA TRUE
308 8000 0.352380952380952 0 0.957333333333333 1KKA TRUE
309 9000 0.390476190476191 0 0.957333333333333 1KKA TRUE
310 10000 0.352380952380952 0.702 0.957333333333333 1KKA TRUE
311 1000 0.390476190476191 0.917 1.141 1PJY TRUE
312 2000 0.390476190476191 0.917 1.141 1PJY TRUE
313 3000 0.40952380952381 0.917 1.141 1PJY TRUE
314 4000 0.523809523809524 0 1.141 1PJY TRUE
315 5000 0.447619047619048 0.917 1.141 1PJY TRUE
316 6000 0.447619047619048 0 1.141 1PJY TRUE
317 7000 0.40952380952381 0 1.141 1PJY TRUE
318 8000 0.466666666666667 0 2.37466666666667 1PJY TRUE
319 9000 0.561904761904762 0 1.141 1PJY TRUE
320 10000 0.466666666666667 0.917 2.37466666666667 1PJY TRUE
321 1000 0.295238095238095 5.408 4.26433333333333 2LI4 FALSE
322 2000 0.219047619047619 2.105 7.07233333333333 2LI4 TRUE
323 3000 0.276190476190476 5.408 4.13166666666667 2LI4 FALSE
324 4000 0.371428571428571 2.105 6.41333333333333 2LI4 TRUE
325 5000 0.219047619047619 5.408 7.339 2LI4 FALSE
326 6000 0.390476190476191 2.105 6.41333333333333 2LI4 TRUE
327 7000 0.257142857142857 2.105 6.41333333333333 2LI4 TRUE
328 8000 0.295238095238095 11.727 6.41333333333333 2LI4 FALSE
329 9000 0.238095238095238 5.408 6.91433333333333 2LI4 FALSE
330 10000 0.314285714285714 11.727 5.71166666666667 2LI4 FALSE
331 1000 0.447619047619048 0 1.57066666666667 2LUB TRUE
332 2000 0.638095238095238 0 2.62433333333333 2LUB TRUE
333 3000 0.657142857142857 0 1.57066666666667 2LUB TRUE
334 4000 0.676190476190476 0 1.57066666666667 2LUB TRUE
335 5000 0.657142857142857 0 1.57066666666667 2LUB TRUE
336 6000 0.714285714285714 0 1.57066666666667 2LUB TRUE
337 7000 0.752380952380952 0 1.57066666666667 2LUB TRUE
338 8000 0.580952380952381 5.046 2.31033333333333 2LUB FALSE
339 9000 0.676190476190476 0 1.57066666666667 2LUB TRUE
340 10000 0.676190476190476 0 2.31033333333333 2LUB TRUE
341 1000 -0.0256410256410256 3.234 5.38966666666667 4A4S FALSE
342 2000 0 3.234 6.039 4A4S FALSE
343 3000 0.256410256410256 3.234 5.17666666666667 4A4S FALSE
344 4000 0.0256410256410256 3.234 5.17666666666667 4A4S FALSE
345 5000 0.102564102564103 3.234 5.17666666666667 4A4S FALSE
346 6000 0.128205128205128 3.234 5.17666666666667 4A4S FALSE
347 7000 0.0769230769230769 3.234 5.17666666666667 4A4S FALSE
348 8000 0.102564102564103 3.234 5.17666666666667 4A4S FALSE
349 9000 0.0256410256410256 3.234 6.039 4A4S FALSE
350 10000 0 3.234 6.039 4A4S FALSE
351 1000 0.0285714285714286 8.161 5.44733333333333 1L1W FALSE
352 2000 0.161904761904762 8.161 5.44733333333333 1L1W FALSE
353 3000 0.0476190476190476 8.161 4.22966666666667 1L1W FALSE
354 4000 0.180952380952381 8.161 5.44733333333333 1L1W FALSE
355 5000 0.123809523809524 8.161 5.44733333333333 1L1W FALSE
356 6000 0.0857142857142857 8.161 5.44733333333333 1L1W FALSE
357 7000 0.104761904761905 8.161 4.22966666666667 1L1W FALSE
358 8000 0.142857142857143 8.161 4.22966666666667 1L1W FALSE
359 9000 0.314285714285714 4.528 3.635 1L1W FALSE
360 10000 0.104761904761905 8.161 5.44733333333333 1L1W FALSE
361 1000 0.561904761904762 0 3.65866666666667 1R7W TRUE
362 2000 0.714285714285714 0 1.612 1R7W TRUE
363 3000 0.6 0 1.612 1R7W TRUE
364 4000 0.542857142857143 0 4.30566666666667 1R7W TRUE
365 5000 0.561904761904762 0 3.17833333333333 1R7W TRUE
366 6000 0.561904761904762 0 2.869 1R7W TRUE
367 7000 0.638095238095238 0 1.612 1R7W TRUE
368 8000 0.523809523809524 0 3.65866666666667 1R7W TRUE
369 9000 0.561904761904762 0 3.17833333333333 1R7W TRUE
370 10000 0.561904761904762 0 3.65866666666667 1R7W TRUE
371 1000 0.504761904761905 0.645 2.373 2LBJ TRUE
372 2000 0.428571428571429 0 1.19666666666667 2LBJ TRUE
373 3000 0.561904761904762 0 1.19666666666667 2LBJ TRUE
374 4000 0.485714285714286 0 2.17833333333333 2LBJ TRUE
375 5000 0.542857142857143 0.645 1.19666666666667 2LBJ TRUE
376 6000 0.580952380952381 0 1.19666666666667 2LBJ TRUE
377 7000 0.542857142857143 0 1.19666666666667 2LBJ TRUE
378 8000 0.542857142857143 0 1.19666666666667 2LBJ TRUE
379 9000 0.504761904761905 0 1.19666666666667 2LBJ TRUE
380 10000 0.485714285714286 0.645 1.19666666666667 2LBJ TRUE
381 1000 0.104761904761905 6.854 5.21533333333333 2LK3 FALSE
382 2000 0.104761904761905 6.854 5.65566666666667 2LK3 FALSE
383 3000 -0.00952380952380952 8.09 6.56666666666667 2LK3 FALSE
384 4000 -0.295238095238095 6.854 6.56666666666667 2LK3 FALSE
385 5000 -0.0476190476190476 8.09 5.21533333333333 2LK3 FALSE
386 6000 -0.352380952380952 6.854 5.21533333333333 2LK3 FALSE
387 7000 0.0476190476190476 0.702 5.21533333333333 2LK3 TRUE
388 8000 -0.2 6.854 5.21533333333333 2LK3 FALSE
389 9000 -0.0476190476190476 0.702 5.21533333333333 2LK3 TRUE
390 10000 -0.0857142857142857 8.09 5.21533333333333 2LK3 FALSE
391 1000 0.256410256410256 8.28 4.81866666666667 4A4T FALSE
392 2000 0.230769230769231 2.742 5.76733333333333 4A4T TRUE
393 3000 0.102564102564103 2.742 5.964 4A4T TRUE
394 4000 0.333333333333333 2.742 5.76733333333333 4A4T TRUE
395 5000 0.333333333333333 2.742 5.76733333333333 4A4T TRUE
396 6000 0.256410256410256 2.742 4.81866666666667 4A4T TRUE
397 7000 0.358974358974359 2.742 4.81866666666667 4A4T TRUE
398 8000 0.358974358974359 2.742 5.964 4A4T TRUE
399 9000 0.282051282051282 2.742 4.36033333333333 4A4T TRUE
400 10000 0.256410256410256 2.742 5.964 4A4T TRUE
401 1000 0.504761904761905 2.223 1.997 1LC6 TRUE
402 2000 0.542857142857143 3.71 1.73 1LC6 FALSE
403 3000 0.504761904761905 3.71 2.471 1LC6 FALSE
404 4000 0.447619047619048 3.71 3.216 1LC6 FALSE
405 5000 0.485714285714286 3.71 3.70933333333333 1LC6 FALSE
406 6000 0.447619047619048 3.71 1.97766666666667 1LC6 FALSE
407 7000 0.466666666666667 3.71 1.97766666666667 1LC6 FALSE
408 8000 0.447619047619048 0 1.97766666666667 1LC6 TRUE
409 9000 0.504761904761905 0 1.97766666666667 1LC6 TRUE
410 10000 0.504761904761905 0 1.97766666666667 1LC6 TRUE
411 1000 0.561904761904762 0.903 1.52433333333333 2FDT TRUE
412 2000 0.657142857142857 0.903 3.88766666666667 2FDT TRUE
413 3000 0.580952380952381 0.903 3.88766666666667 2FDT TRUE
414 4000 0.485714285714286 0.903 3.88766666666667 2FDT TRUE
415 5000 0.561904761904762 0.903 0.899333333333333 2FDT TRUE
416 6000 0.542857142857143 0.903 1.80233333333333 2FDT TRUE
417 7000 0.523809523809524 0 3.88766666666667 2FDT TRUE
418 8000 0.485714285714286 0.903 3.88766666666667 2FDT TRUE
419 9000 0.561904761904762 0 3.88766666666667 2FDT TRUE
420 10000 0.504761904761905 0.903 3.88766666666667 2FDT TRUE
421 1000 0.580952380952381 0 2.05333333333333 2LBL TRUE
422 2000 0.485714285714286 2.463 2.48 2LBL TRUE
423 3000 0.485714285714286 2.463 1.29266666666667 2LBL TRUE
424 4000 0.428571428571429 2.463 1.29266666666667 2LBL TRUE
425 5000 0.314285714285714 0 2.67166666666667 2LBL TRUE
426 6000 0.485714285714286 0 1.05533333333333 2LBL TRUE
427 7000 0.257142857142857 0 2.909 2LBL TRUE
428 8000 0.466666666666667 0 1.05533333333333 2LBL TRUE
